y_actual,y_pred_point,low_90,high_90,covered_90,width_90,low_85,high_85,covered_85,low_80,high_80,covered_80
3661000.0,4175281.870439368,1382022.8546840118,6711489.937677584,True,5329467.082993572,1550638.480385852,6499611.437463603,True,1753951.1916107272,5933856.54084947,True
1522000.0,6076557.170579661,1205585.2178257643,16361706.468368474,True,15156121.25054271,1461241.8686889322,14066913.946736118,True,1608594.9877314405,14037550.480859738,False
3504000.0,5075572.6830296675,537347.9827134626,10304765.497624576,True,9767417.514911113,765263.2783778205,10021331.806856006,True,92063.79446048103,12012291.875146665,True
4500000.0,4936707.742070242,1213319.040036607,7573971.927209534,True,6360652.887172926,1834915.8978456089,6930774.053382976,True,2006324.1803382672,6877575.9601789955,True
90000999.0,68037030.27592461,25565609.996762864,97130026.45481993,True,71564416.45805708,26645192.766467888,95515635.58942536,True,28751645.28265586,91410983.04797918,True
832000.0,927203.877457216,323346.03711769346,11721796.44858063,True,11398450.411462937,0.0,5051623.329767628,True,0.0,9162522.814403169,True
839250.0,19393587.769355427,12179.291990286423,10446972.362501916,True,10434793.07051163,0.0,16467838.782783892,True,177361.86717523297,8854881.294491256,True
2963195.0,3793109.391862012,1084560.6057474592,7382474.928228825,True,6297914.322481366,1712784.4645223583,6366135.130342592,True,1534095.0227741627,6198090.032213768,True
2525000.0,4277187.035463581,1924015.6469382334,7730505.58143762,True,5806489.934499387,1894915.5652166463,7221756.938863567,True,2187885.5062041515,7355580.410068031,True
18000000.0,23523474.780401137,8392088.670249209,51367757.37236105,True,42975668.70211184,8724319.278304799,52389684.960393056,True,10437763.298715116,45258258.1944671,True
2366450.0,3471537.2914654543,1073819.839436579,6179789.58672509,True,5105969.74728851,1297386.423843554,5587069.841065336,True,1486408.4917410153,5663808.951107044,True
4924250.0,2185475.294457805,1436163.8719479614,11012766.213787016,True,9576602.341839055,1482079.1147170959,11573763.528246826,True,2448384.2657161234,10975521.71320341,True
1600000.0,3218598.0522390474,601025.9451529629,6454604.082677836,True,5853578.137524873,1014683.2040497592,6867614.29686381,True,1024508.9637522798,6222148.808401236,True
621924.0,1650180.6008877843,674737.9977609026,6246568.243978863,False,5571830.2462179605,769275.4215780738,4446745.085760577,False,653822.1389866602,4996418.1924429275,False
996000.0,3212001.463042144,424983.0847542897,24624327.747085955,True,24199344.662331667,626470.2062709715,10102779.817408035,True,289518.9727283197,10032167.99083805,True
1033000.0,3500127.4529813677,1259024.5109000555,7106459.549093815,False,5847435.038193759,1197819.6702020378,6445723.632134332,False,1490960.874804272,5965470.249147879,False
11827779.0,3625764.462767399,1301514.9757068516,8572329.10132167,False,7270814.125614818,1411331.834014156,7829348.8834291985,False,1593484.6696841295,7361489.425921358,False
58150000.0,49454824.027204104,16976787.321457434,66128328.45706917,True,49151541.13561174,22453445.849670995,67455324.0143118,True,22228599.74734724,63981402.99597793,True
92520000.0,84126206.60664546,30019742.066664297,158264821.6534046,True,128245079.5867403,30277618.392342485,134825029.61342907,True,37159261.12341152,135185546.89028385,True
132842000.0,105718668.5033141,44898643.87046445,156379412.87854573,True,111480769.00808129,53623003.5252182,147142390.12179667,True,60029231.771282956,138965228.70644677,True
25510000.0,43116247.277182885,15089026.612077283,65588646.49223463,True,50499619.88015735,17968016.480914745,63982642.55638208,True,20280786.317385696,58811356.326821655,True
30848000.0,33417841.94311182,13505430.048890831,74350327.42828995,True,60844897.37939912,13485881.617668197,71496137.5153301,True,16633244.668220961,64480817.62790386,True
55000000.0,49867596.149914,12965719.872845044,91933104.69205321,True,78967384.81920817,12548362.365658347,81360612.10841358,True,16293246.67589166,78962840.46538301,True
5125999.0,6465681.592803097,4629140.052477235,8635516.531302253,True,4006376.478825018,4870928.619456481,8609777.299407413,True,5360047.897657465,8479520.608604548,False
81909999.0,85674938.11524116,50700888.91273837,135661342.22023284,True,84960453.30749448,56384537.726960704,132199539.12547012,True,63266966.104244724,128295539.49435206,True
4535000.0,4125469.4496572204,1587123.511346123,8641267.660028875,True,7054144.148682752,1820048.9130839973,7798122.50529863,True,2064596.0781662683,7347942.44567279,True
3345999.0,3606089.5834130533,1677654.3994220207,7195445.749422432,True,5517791.350000411,1845300.7720342027,6549116.09621597,True,2156329.8803765588,6454931.236326253,True
1289000.0,5403603.3898342205,2060383.559821822,7379870.926819116,False,5319487.366997294,2582228.6642501545,7934862.654434772,False,2691526.148443881,6482478.118051367,False
2890000.0,3384100.019672124,1343810.283302359,9021663.879343038,True,7677853.596040679,1770402.4684000097,8299346.7650072845,True,1872009.0234288743,8524313.27950184,True
1850000.0,3010587.2956110714,718841.1176407774,7180729.881195692,True,6461888.763554915,930965.5915124248,5877767.190778368,True,933797.6324518335,5578044.243074816,True
3332100.0,5465371.328954213,3371867.616502532,6931288.259835985,False,3559420.6433334528,3483779.438485059,6905522.877960266,False,3687187.8395614447,6817481.231630515,False
26512000.0,38726025.53872263,11980009.234954417,63566749.76429255,True,51586740.52933814,14481307.251274697,55487679.2856855,True,16453782.90946795,53303139.9937192,True
37275000.0,55220302.252425164,23996773.941344485,81760137.12368394,True,57763363.18233946,32113607.014134128,76140002.99057338,True,31340223.309340093,75916882.24206617,True
37910110.0,43269407.02005872,16550546.18191081,70757136.65900491,True,54206590.4770941,20428134.611498337,65327080.80110567,True,21390456.385963116,64892819.14865613,True
68336000.0,67041118.67989872,26946812.03183036,140995943.22595546,True,114049131.1941251,28588304.69334333,116269095.53566189,True,33092473.05590545,119800839.71006957,True
78819000.0,72282077.64415601,25850911.428323228,143181550.39301315,True,117330638.96468993,29298390.17788562,123667750.36200881,True,30835350.48450009,119754734.19010036,True
42200000.0,72732291.7879837,23459495.366584238,100522630.52941842,True,77063135.16283418,27230521.475593716,105484592.94600758,True,29260590.68372812,100326950.79516628,True
3666666.0,2930130.3373977733,756168.4165029582,5325116.734323431,True,4568948.317820473,991830.6665004547,5753061.302408941,True,1004888.6861451028,4780702.416146619,True
90748000.0,83127033.47463916,23817964.40379115,218499808.66105875,True,194681844.2572676,27937135.68196248,182281469.5738664,True,29420178.757870227,178777967.05133125,True
16607000.0,44739620.895517245,17345612.45060996,80755393.6867929,False,63409781.236182936,20622943.868462946,78437935.33571891,False,26232179.844963465,69328565.43517838,False
1771000.0,4744246.7775288215,1219778.5921832968,14762138.063936358,True,13542359.47175306,1248088.6284095568,12094839.201188717,True,1279626.5170274463,11956782.464542095,True
44351000.0,49885332.910829455,4273177.64316769,66736188.73201136,True,62463011.08884367,7762933.337659708,69351129.73280635,True,9728887.925985962,64912610.47051342,True
23656000.0,20658452.30117549,7831757.417876909,34543321.852123626,True,26711564.43424672,10576355.643709008,34481266.9107601,True,11877177.005777245,32358797.168000273,True
4255000.0,4821484.218277071,2053584.6149659294,6990727.765974755,True,4937143.151008826,2414029.064867903,6678289.55394048,True,2565029.5823488347,6459168.625019982,True
72300000.0,63029374.960465156,32118138.65079631,88693338.32656547,True,56575199.675769165,39834969.06039142,83847791.31138688,True,41512284.395443685,82173529.1676464,True
4928000.0,6457912.808517481,1651023.591144436,14978517.223918218,True,13327493.632773783,1930529.2581607266,9941414.730743436,True,1857537.3684078432,12498120.839786306,True
53299000.0,69257086.21338879,19254069.608854316,106170093.91943854,True,86916024.31058422,24063037.807885002,96828467.4464893,True,25320855.964384478,92352406.55115551,True
62800000.0,48064790.220637865,20186305.047985677,78170397.54383473,True,57984092.49584906,24650396.053197946,75237927.44126624,True,27345781.44199162,73645491.6690403,True
3776899.0,4252230.437992289,1716101.9009250132,7554117.88483847,True,5838015.983913457,1944527.7734598701,6875073.706624288,True,2300608.6391882123,6710428.565768817,True
540000.0,3729782.026277433,1140616.7256186507,7485766.162058985,False,6345149.436440334,1292765.1751723655,6392556.250354831,False,1308296.1298537073,6173561.0948749725,False
19599000.0,23863996.03067587,8432549.44849696,73192747.35174724,True,64760197.903250284,9281013.006561654,68208526.22118108,True,10163166.591055643,50360059.2279593,True
67200000.0,62961142.28713343,26940422.907995023,222695395.94811583,True,195754973.0401208,33357082.231284536,219674591.5958499,True,37762875.33534222,179011471.3312719,True
72238000.0,74173427.07969153,39639108.11641621,99338681.21474351,True,59699573.0983273,47630502.88292423,94500540.15513846,True,53799723.74232359,92222047.87631069,True
4480000.0,3514516.4430333357,1495893.0739001508,6799053.427203591,True,5303160.35330344,1661164.5164040893,6211792.322353659,True,1949399.6433483537,5782970.7928555235,True
1477000.0,3932140.7422141824,1202598.7286635183,7123166.2641989,True,5920567.535535382,1422520.6874492795,6856065.11325944,True,1610292.1433251067,6557951.329878993,False
120600000.0,83584404.71930225,30342053.6463079,174306039.9473327,True,143963986.3010248,36189138.17404994,157727582.2455947,True,40487244.539830185,141869305.04534146,True
21216797.0,32756996.20248574,13666545.763814978,59053666.82870311,True,45387121.064888135,16859334.202695135,51197428.07318555,True,19151867.359361384,50360235.16588865,True
17725000.0,4221458.457142818,1342165.2538080649,10526823.332948871,False,9184658.079140807,1468389.8161764867,9215645.968001958,False,1776013.1667522916,7884921.632419253,False
87146000.0,61930839.1639595,39111721.0603321,79791651.9982421,False,40679930.93791,39080966.460334115,89815890.47179084,True,41098834.766719855,84895222.11444677,False
17976000.0,4587161.167611907,1164577.8705978538,10438587.770115383,False,9274009.899517529,1343298.2003247945,9351700.412403787,False,1719081.376694728,8046622.009380333,False
5424000.0,4164113.092108654,1312492.0973174968,7176431.729722348,True,5863939.632404851,1529218.797743585,6877095.067368578,True,1683921.2798896697,6655004.118539309,True
30500500.0,40829229.175969265,22036218.448380403,73004571.21864922,True,50968352.77026882,23247534.549281683,65037808.90072713,True,23947011.815484665,65268847.89345735,True
73240000.0,32636616.2920518,22110249.00396615,184561081.20110065,True,162450832.1971345,27001945.251163043,168335608.98044115,True,25588726.597176597,150768215.51249927,True
19425000.0,15578926.910113785,7248596.414878754,47571141.13169795,True,40322544.7168192,8502244.02675028,40736270.24871796,True,9506962.472008996,38247508.43888078,True
43944000.0,43188069.35795623,14785139.564236127,81306138.70976084,True,66520999.14552472,17330775.13966074,73776479.0802646,True,20165980.328365218,66182236.62036474,True
5887200.0,8721432.34096986,5373770.768238388,17806491.48212674,True,12432720.71388835,5700441.692519177,14206206.945963234,True,5668065.171666887,11422539.731893767,True
826000.0,1775242.244431512,427610.35222324426,4171949.664823973,True,3744339.312600729,539975.1949343206,3845460.1245473996,True,577181.1135815587,2465016.4586911607,True
5890000.0,4122349.4373172526,1201749.4786212065,6766405.813002977,True,5564656.33438177,1436390.1985366428,6448004.030401345,True,1632114.5971163602,6282636.922595654,True
65751000.0,61448630.32806247,29600807.133562505,262792542.27717817,True,233191735.14361566,31767983.850509983,226491251.40602762,True,29665351.042323567,179183054.6742017,True
3800000.0,3001936.73586231,540034.7139534183,6236294.18994107,True,5696259.475987651,695267.4616859619,6976976.068543567,True,978869.3905010365,5465296.211467696,True
1679999.0,3775795.3844613144,898200.4382270902,6282220.016916689,True,5384019.578689599,1043362.2921393492,5237473.165130687,True,1206209.9208519366,5265037.45321952,True
7120960.0,5954710.997190945,3207470.494899674,7785241.188553992,True,4577770.693654317,3147043.6160003575,8136666.696087958,True,3303423.5221165535,8065705.587253608,True
56666666.0,50482009.2942877,13044998.992610015,102945288.13139758,True,89900289.13878757,15316362.87853741,85604133.69481762,True,17511462.197929922,74575283.10408695,True
86666666.0,81623561.16103517,29362664.016248014,139177084.15756008,True,109814420.14131206,35890673.21872864,141723692.18991163,True,44597619.36262993,132279981.2913048,True
3475500.0,3262306.6593858493,1004836.279301708,6420042.231731653,True,5415205.952429946,1161311.6434343092,6077378.944874028,True,1264182.4932640619,5821187.112191981,True
50435000.0,50338652.6074556,13171490.646176588,61510876.91562409,True,48339386.269447505,17507018.284965593,65185701.36013714,True,22475589.063627686,61354281.387099296,True
38580880.0,36026458.5811324,11246199.88989149,58443094.10860407,True,47196894.21871258,13962165.351496235,55902783.49229684,True,16869551.36029558,50528645.81251849,True
15750000.0,27907407.990493428,6691616.270333264,64721844.1488305,True,58030227.87849724,7227661.023839443,58962215.63830902,True,8243349.830164362,51257879.66967341,True
3360380.0,5401299.903088385,2040083.6841503957,9038213.098092074,True,6998129.413941678,2377069.219622599,8063951.064507831,True,2967672.398159577,7603503.568908798,True
13624000.0,21681368.831168238,6298412.4226530185,58201598.222839154,True,51903185.800186135,6088760.170353839,60244051.6161639,True,6364355.412835175,45425405.31284406,True
2712000.0,3227914.41842438,906099.8083934173,6159874.968518627,True,5253775.16012521,1129669.9871924783,5731875.359099975,True,1224487.461057395,5673155.727440067,True
1059385.0,3471537.2914654543,1073819.839436579,6179789.58672509,False,5105969.74728851,1297386.423843554,5587069.841065336,False,1486408.4917410153,5663808.951107044,False
81000000.0,48553328.56287863,19292136.969980095,76831037.99278991,False,57538901.02280982,20696890.24024312,75070195.16676284,False,20840250.128750764,72704845.59816512,False
23456789.0,17826523.560578775,5597878.831415585,28614960.74680216,True,23017081.915386572,5066006.349007691,35173592.50377566,True,5796778.762684159,27718451.6736928,True
101057000.0,77709487.06367871,31945387.95867809,108620240.58993626,True,76674852.63125816,46691208.52786226,111022310.84689154,True,45638783.079694085,86161955.44844049,False
33225000.0,23240004.65963473,8943002.429862576,78272786.89169672,True,69329784.46183415,8429248.809481863,68379345.1194596,True,10336048.160851378,57855880.86648838,True
46265749.0,51655020.8097639,17786964.049466588,83065338.84505486,True,65278374.79558828,23251341.05529098,79686288.75248477,True,27124675.03015225,72830952.80462168,True
1550000.0,1704979.0933267947,711144.232358766,3990111.0322108376,True,3278966.7998520713,736053.1878475951,3469365.009517591,True,871294.6927022013,3496500.134812653,True
67093000.0,57552377.10167982,26967398.84639494,108471419.60443503,True,81504020.75804009,27715086.37476722,93670531.2384456,True,32561788.694464732,91726659.96977994,True
5456789.0,4157020.0223381566,1454150.1814265286,7588630.183446586,True,6134480.002020057,1491213.1178730258,7103337.614037402,True,1861454.5042489893,6757503.672360938,True
45500000.0,46131735.74822686,26996994.261766437,66345313.679009706,True,39348319.41724327,31449855.048487987,64061679.05448065,True,33445048.91465773,62448745.561146796,True
2877500.0,6404797.6539041335,1114460.9859565054,12852994.208165517,True,11738533.222209012,1390505.0291029897,12404720.648914674,True,1697445.8163100109,11495211.065692373,True
4234999.0,5796757.610157504,2782433.479993614,8122545.221412309,True,5340111.741418695,3015607.645555058,7991940.631076372,True,3382124.109382782,7987111.3655262515,True
5800069.0,4151179.6456367155,1433733.1638195897,6623504.777394899,True,5189771.6135753095,1968273.254945553,6418489.2252483545,True,2017121.8006118727,6044109.9160545375,True
38608000.0,47184538.181481525,19772347.1011117,73253443.81831032,True,53481096.717198625,22295353.599358767,72060871.03342332,True,25861550.44064443,60099128.85285181,True
24000000.0,26225898.81604696,14226110.615770709,45167081.65800482,True,30940971.04223411,16246729.097323362,44707004.86012389,True,16710492.883226492,41186360.827530526,True
26894000.0,45194726.490668274,14601334.855081294,92913663.42767626,True,78312328.57259497,18273738.128971845,96829874.82154249,True,21322738.14660971,84480514.7473751,True
2725000.0,2340508.25980144,765795.5357707668,3545071.5714883734,True,2779276.0357176065,825779.8126027813,3695644.478794153,True,930388.4249875452,5023367.215097705,True
87500000.0,92916304.05412813,37940817.42816678,175330123.82415286,True,137389306.39598608,41179649.9353331,163860661.22577047,True,41816490.72276256,162103930.02640852,True
2290500.0,4000717.451359177,2996028.050868136,13315912.825871564,False,10319884.77500343,2214280.282077153,9320476.436814284,True,3225304.2912015044,10586492.288113048,False
16890000.0,38466518.954412535,14056432.033390593,86419245.70841852,True,72362813.67502792,14980871.240908079,75077827.32159375,True,16846304.826046176,66934095.412220225,True
856789.0,1440485.3489561605,285832.78393676353,4037588.0753983343,True,3751755.2914615707,423504.0007396791,2896290.3754895376,True,249637.61510429287,2729755.4513562075,True
3700000.0,4541660.280305752,1406868.1164103276,8338284.170512936,True,6931416.054102609,1645243.7150771504,8052723.875158905,True,1959183.1250245841,7890683.930893056,True
163000000.0,75549668.0986621,41545442.23901451,130341057.1398643,False,88795614.90084979,47781127.08650668,122376355.682773,False,51894090.74410074,116574779.8885825,False
3339000.0,1256985.4001857329,504157.8000280252,3229916.0393449957,False,2725758.2393169706,480250.8450739209,2883114.7758055273,False,489748.11010652676,2816397.0966320364,False
9804000.0,19679216.325330757,5347957.696134975,47503584.04007581,True,42155626.34394083,6666203.914479266,32966105.910727587,True,6775999.81474141,30030213.471226446,True
77150000.0,42050816.28740079,11402288.28789035,107118657.5456648,True,95716369.25777446,15291714.215462912,89753190.08175613,True,19010716.36301107,90368944.68067315,True
6667000.0,3910239.0324281957,1413773.6684313363,6597736.526164931,False,5183962.857733595,1569968.3130574934,6154941.095693369,False,1705044.2507424075,6132047.015941702,False
2437000.0,2839603.0432794313,878099.7757021735,6036963.102177359,True,5158863.326475185,1054220.8441083762,5325647.116073001,True,1239695.9892156722,5262677.003208518,True
25264000.0,31369352.23572385,9357052.715410251,85557423.28640904,True,76200370.57099879,10046389.83850814,77953047.51446351,True,12851648.972482491,66942711.33040015,True
51500000.0,10462740.796754232,2079228.7199871785,31539241.82963786,False,29460013.10965068,2506888.8904230064,31483184.905428343,False,2604146.040984688,26320146.74954936,False
56555000.0,83540406.00609843,46193919.45265888,125483670.78504503,True,79289751.33238615,52675824.81322906,110412904.69692148,True,57753685.778898865,108511098.75955695,False
32850000.0,31795430.074020848,15554852.551874619,63708950.08651797,True,48154097.53464335,17620417.411820117,59539786.67960705,True,17422042.483644415,52489498.689455085,True
16000000.0,3470485.4694043873,1131736.8009891429,13119359.683380857,False,11987622.882391714,3694362.685871985,11693220.733919105,False,3401513.489036914,11639175.512420913,False
1133000.0,1534311.2944822095,406847.9048684082,4365827.031776598,True,3958979.1269081896,572866.8437202929,3968346.4206620366,True,569180.8321556754,3636148.817794734,True
2600000.0,2354593.550854414,628333.8033947481,5583945.597856441,True,4955611.794461693,849862.8414424787,5211227.311427753,True,862558.9182338079,4619336.558546346,True
1200000.0,3280758.225403817,729014.4581754177,6203180.557156982,True,5474166.098981564,976464.2832173813,5648668.546227975,True,1123636.9079630037,5696601.204224553,True
3750000.0,4125762.9808789147,2009686.868265291,8419241.621713653,True,6409554.753448362,2253802.8713853722,10500932.132991716,True,2613226.877699126,6907376.5451796185,True
20431000.0,34350865.72600237,14094620.387966316,61693014.33001919,True,47598393.94205287,13774807.156944927,55832986.19011325,True,16675408.452232495,53119077.41973288,True
2900000.0,2960349.478524752,1651275.6265863103,6743327.625348839,True,5092051.998762528,1695814.4146441089,6594017.2250667345,True,1760279.7791672677,4774343.189551013,True
3089000.0,3327290.779731848,1564308.884629597,7152021.032694179,True,5587712.148064582,1943790.584426817,6474899.692530261,True,1936834.7703519482,6545248.875468453,True
5483900.0,5429639.566158427,4040518.551628687,10419810.922073286,True,6379292.3704446,4035698.7051593075,8767171.765092168,True,4122419.778837222,7459532.0012728125,True
920000.0,1956511.6910504512,458033.73972011206,3669353.945170419,True,3211320.2054503066,545154.5942024206,3379289.388687629,True,631628.9396700535,3408475.0628342964,True
132345679.0,101477897.50998999,34369107.92791198,183512458.85486335,True,149143350.92695135,39214831.966552496,158076275.30642456,True,47176742.0679269,154325291.85343766,True
4131680.0,3283489.6061942955,801878.0578000054,6065615.720622881,True,5263737.662822876,856429.5188157354,5228649.015548415,True,923424.619810157,5014949.278016536,True
15688000.0,13313119.473372165,4431038.320789878,73756503.35627678,True,69325465.0354869,6932618.1893320335,58092523.90716724,True,6329927.915847737,59797869.28522475,True
8957000.0,25461299.48610846,8366863.051910095,55622025.747035876,True,47255162.69512578,10224056.223242285,50604626.44311831,False,12683559.097205127,45411996.950266644,False
125318000.0,81174454.7494029,30884659.028337047,150904092.2213036,True,120019433.19296657,36296438.5584507,148112762.15608054,True,42751916.380907245,134942611.58649975,True
993000.0,3724523.031622203,958329.7968172465,7326250.399025912,True,6367920.602208666,1310770.7649590871,6790654.543299367,False,1463860.1903824008,6569490.312224133,False
99005000.0,70475973.20645224,21420988.61600477,122978633.61072685,True,101557644.99472208,26335858.590534236,117855179.40273315,True,34901828.96565191,105376502.87259807,True
101500000.0,108389378.40992598,43065773.75948425,183208167.96177995,True,140142394.20229572,47542410.87253505,183141663.86853915,True,49569667.608442694,175922787.3606937,True
135192000.0,114576088.95676456,60458596.39543177,157926589.73935565,True,97467993.34392388,65762884.885300815,144589435.50938886,True,72813885.43300122,141232174.94903758,True
16123456.0,33066010.151067693,13165497.669717934,91340470.6207555,True,78174972.95103756,16212894.539494185,102985063.50472596,False,15458044.52233052,84855565.09171504,True
1623000.0,4393002.739201166,1251567.0275462784,7081550.271343948,True,5829983.24379767,1528544.7556655412,6471407.075877553,True,1871371.030945112,6336040.28637659,False
5557000.0,12091164.581870353,6557221.735411,76415346.73296186,False,69858124.99755086,7714972.67977211,52320244.60494657,False,7293955.140600037,50851214.36220875,False
44857000.0,53129344.5904458,21635238.868296932,99491127.33746363,True,77855888.4691667,22982206.746377382,84979835.22219564,True,29681787.263265647,77563484.31442748,True
7955000.0,6617614.438352582,3360343.042740844,8956963.56846423,True,5596620.525723387,3449118.954893461,8469014.136279328,True,3782863.0605701255,8381878.351401798,True
84955000.0,72966916.01745908,33062852.61122263,119303522.85054901,True,86240670.23932639,40105211.0278572,111193419.27887483,True,43262933.61002515,109372402.18729939,True
2246059.0,2460150.0453860383,437224.8492358519,4611965.067466765,True,4174740.218230913,744950.9424201231,4659928.635833322,True,912875.1573431676,3645710.239217055,True
1301800.0,3047839.1604771377,574591.481726184,7940870.032744555,True,7366278.55101837,674084.109960276,6570791.22120778,True,625147.6423874962,5706796.168357184,True
3699000.0,4258232.30006881,1440295.4747621827,8952352.910197904,True,7512057.435435722,1484865.9214156864,7962112.41584367,True,1715666.3311281546,7275480.899479454,True
1350000.0,20949325.25960029,2733054.6553452257,75600259.93092735,False,72867205.27558212,5244211.435567697,75560520.66218439,False,5731271.760569584,54133517.70174311,False
51999999.0,53104927.13979309,19486731.829249766,115327607.46987292,True,95840875.64062315,21855881.98124778,85541761.90860398,True,21107215.301363904,80339527.8394934,True
4189000.0,3225280.6767037483,0.0,7084183.76292916,True,7084183.76292916,0.0,5631419.33144685,True,366125.87284788984,5465382.116153885,True
685000.0,3383618.4438033947,681544.1654626377,5914252.088852004,True,5232707.923389367,1376827.9465453187,5973418.088763887,False,1604583.7727004734,5490207.291945215,False
8736000.0,7371257.2388802,0.0,14710816.632089762,True,14710816.632089762,2780447.7080986956,14420011.47790787,True,3302321.219524006,13928000.39329477,True
1169000.0,2763679.326453563,607825.2644907831,6882299.05056997,True,6274473.786079187,756676.71639203,6207908.763368146,True,857591.9785677735,5802842.040968435,True
1589000.0,2287264.4412035043,210597.1937946529,6716733.573202909,True,6506136.379408256,0.0,5875839.09794252,True,207323.53401472146,4817877.916465465,True
12599999.0,26558925.698862344,10970128.818917243,73882544.66829401,True,62912415.84937677,13029370.491882103,67668219.77009381,False,14339829.815560741,62103477.892400354,False
129300000.0,112721629.21633412,55738877.686813146,184372495.978258,True,128633618.29144487,65779424.87263202,162103827.7859918,True,73267741.75020692,159101628.85602286,True
7966950.0,5037602.110309271,1913545.9590668727,8466190.476240827,True,6552644.517173954,2221636.876344198,10245985.519670062,True,2265358.3724179426,8597894.741375377,True
5600001.0,6297670.992504289,876877.1260942037,14769850.938520966,True,13892973.812426763,1260669.993038059,12977598.344551291,True,1439708.2901412249,12602571.851747667,True
62345678.0,50963362.06707332,12694580.313975494,107834072.31755224,True,95139492.00357674,15902221.746484019,106441052.00601287,True,18766244.543501507,100566493.13271394,True
3685000.0,2851993.50865894,1137027.6824064604,5485427.513959554,True,4348399.831553094,1270842.443903512,4809560.055467992,True,1405402.1282454536,4408508.988344504,True
4000000.0,5039873.365491721,1447019.3169853261,8528489.400384044,True,7081470.083398718,1590667.818907113,7583190.674583867,True,1776267.8596183313,7664864.297424803,True
3447000.0,9247997.674239516,2036760.1132183752,9941364.083860133,True,7904603.970641757,1914690.5235976975,9980542.764242053,True,1798256.3152692476,11388192.820483785,True
2700006.0,2139924.2944014175,288919.39257397887,4452830.47052894,True,4163911.077954961,403472.7590881982,3684249.3286339035,True,369433.392617821,3002626.4362851945,True
63899600.0,51215759.59900838,12374713.462890442,68820639.88519308,True,56445926.42230263,15829811.863118934,62972441.550145,False,16503740.272028469,64153693.2535414,True
9789000.0,8567374.368885461,6162430.956979542,15299789.981495947,True,9137359.024516404,6429818.858284203,15445825.2176167,True,6080473.299714658,14792648.87529556,True
4164000.0,2722828.080232569,802722.9652486646,4625663.31823551,True,3822940.352986845,916650.8092968822,4215123.152304788,True,994775.6423745931,4315529.839267739,True
1555555.0,1441207.7166254348,370821.135067206,3860683.0719766174,True,3489861.9369094116,409399.88348992576,4273001.72261314,True,421364.81492820766,2814642.8297045897,True
73000000.0,77340307.2013742,32369547.18580157,147974646.60951477,True,115605099.4237132,39160549.143254876,129889030.12563004,True,46777306.865736954,110544524.3031437,True
4570000.0,4913707.445007664,3755798.454375843,8394805.919004533,True,4639007.464628691,4213755.724706216,8119076.685876245,True,3997206.5643230523,7942324.655214721,True
34388000.0,54648764.57849601,15730013.381037332,102531921.5269371,True,86801908.14589977,18848970.248201266,93385023.90028028,True,22012085.463519197,83758772.80342089,True
5740000.0,6617614.438352582,3360343.042740844,8956963.56846423,True,5596620.525723387,3449118.954893461,8469014.136279328,True,3782863.0605701255,8381878.351401798,True
6970000.0,4924702.776059126,1473295.8712320845,7421950.381437717,True,5948654.510205632,1992436.3828519874,7045103.741476348,True,2159720.158476766,6697101.470710812,False
2250500.0,2766287.072139303,940562.8068552831,7412666.875158797,True,6472104.068303514,1006561.6479331463,5803294.983850378,True,919447.2750523601,5081523.970580934,True
88800000.0,62076095.39206653,43909326.53751213,112998044.3361055,True,69088717.79859337,48012386.06309029,106045373.4945149,True,49804231.10640947,97630805.16043918,True
2796000.0,4340833.345756279,1252683.2893674856,7741831.595147353,True,6489148.305779867,1436687.5681299977,7474718.006555062,True,1538900.9994925824,7468332.357365735,True
22445000.0,55135683.532921575,18350610.754971396,110903996.97644545,True,92553386.22147405,22396691.43655549,84186572.80536216,True,25891747.243550062,75134204.7439298,False
48116000.0,63353391.73928299,26904965.563553207,103647816.79381336,True,76742851.23026016,31007066.98428886,106438648.80169971,True,34214041.67438545,96398897.15182543,True
5895758.0,4800485.169595906,1142309.1291612599,8212340.173216252,True,7070031.044054992,1532535.699447015,8879666.289551606,True,1837295.316901831,8740277.57646216,True
3570000.0,1731186.9024426625,422487.98159986513,4359076.798557133,True,3936588.8169572684,555929.9403365689,3614521.519885714,True,536380.7991348209,3103042.4937936547,False
53024000.0,23325421.171066344,8307137.658054162,41722894.54214167,False,33415756.884087507,12746359.023729665,42323709.18481161,False,13167283.152969956,35492490.856008105,False
62799999.0,52579697.798532106,16313579.06054642,83769074.67303748,True,67455495.61249107,18843077.06895738,78265211.9076711,True,23469336.13419783,74764061.69791448,True
2388999.0,2164287.656221977,523812.05752449075,3950862.593775853,True,3427050.5362513624,633068.9338833668,3375361.4475910584,True,742313.8620453388,3448370.3637995166,True
3500009.0,4125469.4496572204,1587123.511346123,8641267.660028875,True,7054144.148682752,1820048.9130839973,7798122.50529863,True,2064596.0781662683,7347942.44567279,True
3500000.0,2286002.4329537223,718476.2086068741,3931639.1204361455,True,3213162.9118292714,735135.165239957,3566835.1425766735,True,722749.267205963,3517524.605707927,True
22149250.0,38941517.71675142,12859274.73389872,84304258.94178058,True,71444984.20788187,14876182.428631833,88077900.84066212,True,17091927.043517604,71148021.84651141,True
135117000.0,131593113.53281842,46669777.22221951,181388450.8586649,True,134718673.6364454,50113439.07420945,164297842.72443137,True,57339051.75091014,150019021.63514292,True
3850000.0,3396690.4751822124,700511.6683549111,7756060.014011576,True,7055548.345656665,924667.3532794204,7057737.291977126,True,989133.2922106925,6364432.1591211185,True
